Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
APPROVED,Not Applicable,2024-04-04T13:35:10.207000Z,2024-04-04T13:39:54.289000Z,2024-04-12T09:40:20.713000Z,2024-04-04T13:41:36.766266Z,285,C8TRMCWU,224,33,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:29.289000Z,2024-04-04T13:36:52.897000Z,2024-04-12T09:40:21.150000Z,2024-04-04T13:37:08.546437Z,84,C8TRMCWU,11,33,Male,White,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:14.807000Z,2024-04-04T13:36:20.182000Z,2024-04-12T09:40:21.720000Z,2024-04-04T13:36:31.474152Z,66,C8TRMCWU,198,31,Male,White,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:15.567000Z,2024-04-04T13:36:52.387000Z,2024-04-12T09:32:06.744000Z,2024-04-04T14:37:07.586799Z,97,C8TRMCWU,99,24,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:35:14.436000Z,2024-04-04T13:37:03.717000Z,2024-04-12T09:32:07.128000Z,2024-04-04T13:37:30.458264Z,110,C8TRMCWU,274,38,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:18.664000Z,2024-04-04T13:36:02.342000Z,2024-04-12T09:32:07.521000Z,2024-04-04T13:36:10.507565Z,44,C8TRMCWU,1742,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-04-04T13:35:28.857000Z,2024-04-04T13:37:54.819000Z,2024-04-12T09:32:07.927000Z,2024-04-04T13:40:09.547532Z,146,C8TRMCWU,197,31,Female,Black,South Africa,South Africa,South Africa,English,Yes,Other
APPROVED,Not Applicable,2024-04-04T13:35:23.223000Z,2024-04-04T13:37:32.237000Z,2024-04-12T09:32:08.336000Z,2024-04-04T13:38:59.577922Z,130,C8TRMCWU,98,38,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:30.650000Z,2024-04-04T13:37:45.411000Z,2024-04-12T09:32:08.711000Z,2024-04-04T13:40:05.854502Z,135,C8TRMCWU,35,35,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:35:26.041000Z,2024-04-04T13:36:31.554000Z,2024-04-12T09:32:09.086000Z,2024-04-04T13:36:40.969637Z,66,C8TRMCWU,260,25,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:35:19.164000Z,2024-04-04T13:36:07.244000Z,2024-04-12T09:32:09.481000Z,2024-04-04T13:36:14.682398Z,49,C8TRMCWU,488,29,Female,White,Poland,Poland,Poland,Polish,No,Other
APPROVED,Not Applicable,2024-04-04T13:35:25.106000Z,2024-04-04T13:36:20.904000Z,2024-04-12T09:32:09.872000Z,2024-04-04T13:36:31.582393Z,56,C8TRMCWU,206,29,Female,Asian,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:20.347000Z,2024-04-04T13:37:32.340000Z,2024-04-12T09:32:10.265000Z,2024-04-04T13:39:03.353234Z,132,C8TRMCWU,69,24,Female,Other,Turkey,Estonia,Turkey,Turkish,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:43:21.662000Z,2024-04-04T13:46:18.743000Z,2024-04-12T09:32:10.659000Z,2024-04-04T13:46:19.381166Z,178,C8TRMCWU,43,22,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:35:26.300000Z,2024-04-04T13:38:00.545000Z,2024-04-12T09:32:11.031000Z,2024-04-04T14:39:34.291789Z,155,C8TRMCWU,151,27,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:35.159000Z,2024-04-04T13:36:32.105000Z,2024-04-12T09:32:11.399000Z,2024-04-04T13:36:40.471751Z,57,C8TRMCWU,827,38,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:28.104000Z,2024-04-04T13:38:18.824000Z,2024-04-12T09:32:11.865000Z,2024-04-04T13:40:32.305750Z,171,C8TRMCWU,529,40,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:35.118000Z,2024-04-04T13:37:25.863000Z,2024-04-12T09:32:12.241000Z,2024-04-04T13:38:40.324950Z,111,C8TRMCWU,39,22,Female,White,Ireland,Ireland,Ireland,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:28.627000Z,2024-04-04T13:36:33.621000Z,2024-04-12T09:32:12.619000Z,2024-04-04T13:36:42.621843Z,65,C8TRMCWU,278,30,Female,White,Chile,Chile,Chile,Spanish,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:31.841000Z,2024-04-04T13:37:16.936000Z,2024-04-12T09:32:12.990000Z,2024-04-04T13:38:11.741143Z,106,C8TRMCWU,542,37,Male,White,Latvia,Latvia,Latvia,Russian,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:32.558000Z,2024-04-04T13:36:33.265000Z,2024-04-12T09:32:13.366000Z,2024-04-04T13:36:41.724605Z,61,C8TRMCWU,528,28,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
APPROVED,Not Applicable,2024-04-04T13:35:36.405000Z,2024-04-04T13:37:10.386000Z,2024-04-12T09:32:14.112000Z,2024-04-04T13:37:42.842931Z,94,C8TRMCWU,142,35,Male,Asian,Canada,Canada,Canada,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:35:51.471000Z,2024-04-04T13:38:47.371000Z,2024-04-12T09:32:14.491000Z,2024-04-04T13:40:44.320914Z,176,C8TRMCWU,179,25,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:56.080000Z,2024-04-04T13:36:48.113000Z,2024-04-12T09:32:14.861000Z,2024-04-04T13:37:02.602356Z,53,C8TRMCWU,566,37,Female,White,Greece,Greece,Greece,Greek,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:42.545000Z,2024-04-04T13:36:10.177000Z,2024-04-12T09:32:15.233000Z,2024-04-04T13:36:18.919249Z,28,C8TRMCWU,1480,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:35:43.628000Z,2024-04-04T13:36:30.681000Z,2024-04-12T09:32:15.619000Z,2024-04-04T13:36:39.720546Z,48,C8TRMCWU,525,21,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:48.395000Z,2024-04-04T13:36:40.346000Z,2024-04-12T09:32:15.982000Z,2024-04-04T13:36:50.036527Z,52,C8TRMCWU,35,31,Female,White,Greece,Greece,Greece,Greek,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:51.735000Z,2024-04-04T13:36:55.778000Z,2024-04-12T09:32:16.359000Z,2024-04-04T14:37:16.390453Z,65,C8TRMCWU,314,41,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:54.501000Z,2024-04-04T13:36:38.243000Z,2024-04-12T09:32:16.757000Z,2024-04-04T13:36:46.589350Z,44,C8TRMCWU,335,36,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:52.981000Z,2024-04-04T13:36:34.614000Z,2024-04-12T09:32:17.153000Z,2024-04-04T13:36:43.056853Z,42,C8TRMCWU,292,21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:00.088000Z,2024-04-04T13:37:49.825000Z,2024-04-12T09:32:17.548000Z,2024-04-04T13:40:07.683975Z,110,C8TRMCWU,80,28,Male,Mixed,Chile,Chile,Chile,Spanish,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:35:58.751000Z,2024-04-04T13:36:45.707000Z,2024-04-12T09:32:18.124000Z,2024-04-04T13:36:56.809588Z,47,C8TRMCWU,793,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:04.159000Z,2024-04-04T13:37:08.690000Z,2024-04-12T09:32:18.605000Z,2024-04-04T13:37:37.888853Z,65,C8TRMCWU,702,52,Female,White,United Kingdom,France,United Kingdom,English,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:35:59.263000Z,2024-04-04T13:37:08.342000Z,2024-04-12T09:32:19.208000Z,2024-04-04T13:37:37.460189Z,70,C8TRMCWU,237,27,Female,Black,Ghana,United Kingdom,Ghana,Twi,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:35:56.912000Z,2024-04-04T13:36:54.183000Z,2024-04-12T09:32:19.691000Z,2024-04-04T13:37:12.270037Z,58,C8TRMCWU,192,25,Female,Other,Iran,Hungary,Iran,Farsi,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:35:57.668000Z,2024-04-04T13:37:10.694000Z,2024-04-12T09:32:20.147000Z,2024-04-04T13:37:43.275564Z,74,C8TRMCWU,269,25,Female,White,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:04.836000Z,2024-04-04T13:36:58.082000Z,2024-04-12T09:32:20.539000Z,2024-04-04T13:37:19.325186Z,54,C8TRMCWU,35,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:05.247000Z,2024-04-04T13:37:07.841000Z,2024-04-12T09:32:20.942000Z,2024-04-04T13:37:37.052368Z,63,C8TRMCWU,399,21,Male,White,France,France,France,French,Yes,Part-Time
APPROVED,Not Applicable,2024-04-04T13:36:01.893000Z,2024-04-04T13:37:38.122000Z,2024-04-12T09:32:21.405000Z,2024-04-04T13:40:00.363959Z,97,C8TRMCWU,1145,39,Male,White,New Zealand,New Zealand,New Zealand,English,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:36:03.929000Z,2024-04-04T13:37:05.789000Z,2024-04-12T09:32:21.766000Z,2024-04-04T13:37:34.840207Z,62,C8TRMCWU,109,22,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
APPROVED,Not Applicable,2024-04-04T13:36:04.631000Z,2024-04-04T13:36:57.152000Z,2024-04-12T09:32:22.145000Z,2024-04-04T13:37:16.794780Z,53,C8TRMCWU,33,37,Male,White,Belgium,Belgium,Belgium,Dutch,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:36:06.391000Z,2024-04-04T13:37:22.739000Z,2024-04-12T09:32:22.540000Z,2024-04-04T13:38:30.008061Z,77,C8TRMCWU,484,25,Male,Other,Chile,Chile,Chile,Spanish,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:36:14.902000Z,2024-04-04T13:37:26.611000Z,2024-04-12T09:32:22.915000Z,2024-04-04T13:38:41.997139Z,72,C8TRMCWU,81,35,Male,White,Greece,United Kingdom,United Kingdom,Greek,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:36:15.768000Z,2024-04-04T13:38:38.449000Z,2024-04-12T09:32:23.305000Z,2024-04-04T13:40:39.932490Z,143,C8TRMCWU,45,24,Male,Mixed,Lebanon,France,Lebanon,Arabic,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:32.766000Z,2024-04-04T13:38:20.174000Z,2024-04-12T09:32:23.699000Z,2024-04-04T13:40:32.955051Z,108,C8TRMCWU,1614,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:17.175000Z,2024-04-04T13:37:05.921000Z,2024-04-12T09:32:24.195000Z,2024-04-04T13:37:34.958032Z,49,C8TRMCWU,139,21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
APPROVED,Not Applicable,2024-04-04T13:36:17.258000Z,2024-04-04T13:36:46.940000Z,2024-04-12T09:32:24.610000Z,2024-04-04T13:37:00.219108Z,30,C8TRMCWU,875,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:20.626000Z,2024-04-04T13:37:58.713000Z,2024-04-12T09:32:25.001000Z,2024-04-04T13:40:10.441138Z,99,C8TRMCWU,56,26,Female,White,Romania,Spain,Romania,Romanian,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:36:27.860000Z,2024-04-04T13:38:32.483000Z,2024-04-12T09:32:25.368000Z,2024-04-04T13:40:36.914881Z,125,C8TRMCWU,81,25,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:20.178000Z,2024-04-04T13:37:27.370000Z,2024-04-12T09:32:25.782000Z,2024-04-04T13:38:43.160647Z,68,C8TRMCWU,789,30,Male,Mixed,Spain,Spain,Spain,Spanish,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:36:29.200000Z,2024-04-04T13:38:39.818000Z,2024-04-12T09:32:26.154000Z,2024-04-04T13:40:39.468502Z,131,C8TRMCWU,197,26,Male,Black,South Africa,South Africa,South Africa,English,Yes,Other
APPROVED,Not Applicable,2024-04-04T13:36:25.617000Z,2024-04-04T13:36:55.881000Z,2024-04-12T09:32:26.518000Z,2024-04-04T14:37:16.334725Z,31,C8TRMCWU,388,22,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:36:29.029000Z,2024-04-04T13:37:34.801000Z,2024-04-12T09:32:26.894000Z,2024-04-04T13:39:23.065984Z,66,C8TRMCWU,518,38,Female,White,DATA_EXPIRED,Ireland,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:36:27.486000Z,2024-04-04T13:39:10.044000Z,2024-04-12T09:32:27.260000Z,2024-04-04T13:41:08.018779Z,163,C8TRMCWU,214,27,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:31.666000Z,2024-04-04T13:37:42.642000Z,2024-04-12T09:32:27.627000Z,2024-04-04T13:40:04.220672Z,71,C8TRMCWU,981,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
APPROVED,Not Applicable,2024-04-04T13:36:43.386000Z,2024-04-04T13:38:52.722000Z,2024-04-12T09:32:28.002000Z,2024-04-04T13:40:50.572729Z,130,C8TRMCWU,87,47,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:32.454000Z,2024-04-04T13:37:29.124000Z,2024-04-12T09:32:28.393000Z,2024-04-04T13:38:46.251863Z,57,C8TRMCWU,639,24,Female,Other,Austria,Austria,Austria,German,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:43.706000Z,2024-04-04T13:48:29.179000Z,2024-04-12T09:32:28.764000Z,2024-04-04T13:48:29.741968Z,706,C8TRMCWU,92,25,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:38.698000Z,2024-04-04T13:38:01.929000Z,2024-04-12T09:32:29.147000Z,2024-04-04T13:40:11.490785Z,84,C8TRMCWU,144,35,Female,White,Canada,Canada,Canada,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-04-04T13:36:33.439000Z,2024-04-04T13:37:49.158000Z,2024-04-12T09:32:29.586000Z,2024-04-04T13:40:07.467033Z,76,C8TRMCWU,189,29,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Other
APPROVED,Not Applicable,2024-04-04T13:36:35.444000Z,2024-04-04T13:37:21.274000Z,2024-04-12T09:32:30.146000Z,2024-04-04T13:38:29.732330Z,46,C8TRMCWU,158,22,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
APPROVED,Not Applicable,2024-04-04T13:36:52.663000Z,2024-04-04T13:38:10.509000Z,2024-04-12T09:32:30.670000Z,2024-04-04T13:40:21.357328Z,78,C8TRMCWU,203,25,Female,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:36:44.151000Z,2024-04-04T13:38:21.758000Z,2024-04-12T09:32:31.242000Z,2024-04-04T13:40:33.111208Z,98,C8TRMCWU,44,32,Female,White,Poland,Poland,Poland,Polish,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:36:43.763000Z,2024-04-04T13:38:20.499000Z,2024-04-12T09:32:31.872000Z,2024-04-04T13:40:32.957266Z,97,C8TRMCWU,337,23,Male,White,Greece,Greece,Greece,Greek,Yes,Other
APPROVED,Not Applicable,2024-04-04T13:36:45.312000Z,2024-04-04T13:38:28.303000Z,2024-04-12T09:32:32.442000Z,2024-04-04T13:40:35.273479Z,103,C8TRMCWU,292,22,Male,White,Poland,Poland,Poland,Polish,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:36:45.768000Z,2024-04-04T13:38:23.700000Z,2024-04-12T09:32:32.870000Z,2024-04-04T13:40:32.872184Z,98,C8TRMCWU,155,30,Female,Other,Mexico,Spain,Mexico,Spanish,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:19.302000Z,2024-04-04T13:40:09.911000Z,2024-04-12T09:32:33.273000Z,2024-04-04T13:41:43.484589Z,171,C8TRMCWU,308,23,Male,White,Poland,Poland,Poland,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:36:55.348000Z,2024-04-04T13:39:10.549000Z,2024-04-12T09:32:33.663000Z,2024-04-04T13:41:09.085217Z,136,C8TRMCWU,7,18,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:36:56.328000Z,2024-04-04T13:37:50.940000Z,2024-04-12T09:32:34.065000Z,2024-04-04T13:40:08.154566Z,55,C8TRMCWU,5,31,Female,Asian,China,United Kingdom,China,Chinese,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:39:56.556000Z,2024-04-04T13:42:31.786000Z,2024-04-12T09:32:34.459000Z,2024-04-04T13:42:32.617539Z,156,C8TRMCWU,64,24,Female,White,Austria,Austria,Austria,German,Yes,Other
APPROVED,Not Applicable,2024-04-04T13:37:03.395000Z,2024-04-04T13:38:31.558000Z,2024-04-12T09:32:34.842000Z,2024-04-04T13:40:36.721663Z,89,C8TRMCWU,699,41,Male,White,Greece,Greece,Greece,Greek,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:25.582000Z,2024-04-04T13:39:57.231000Z,2024-04-12T09:32:35.238000Z,2024-04-04T14:40:34.774021Z,152,C8TRMCWU,308,39,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:04.414000Z,2024-04-04T13:37:59.535000Z,2024-04-12T09:32:35.649000Z,2024-04-04T13:40:10.840962Z,56,C8TRMCWU,254,23,Male,White,Germany,Germany,Poland,Polish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:37:06.946000Z,2024-04-04T13:41:56.947000Z,2024-04-12T09:32:36.026000Z,2024-04-04T13:42:07.340143Z,291,C8TRMCWU,536,28,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:16.008000Z,2024-04-04T13:38:10.852000Z,2024-04-12T09:32:36.412000Z,2024-04-04T13:40:21.638484Z,55,C8TRMCWU,624,43,Male,White,Poland,United Kingdom,Poland,Polish,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:19.616000Z,2024-04-04T13:38:39.953000Z,2024-04-12T09:32:36.808000Z,2024-04-04T13:40:40.108038Z,81,C8TRMCWU,214,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-04-04T13:37:11.554000Z,2024-04-04T13:39:47.668000Z,2024-04-12T09:32:37.177000Z,2024-04-04T13:41:35.743208Z,157,C8TRMCWU,256,31,Female,White,Greece,Greece,Greece,Greek,No,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:37:18.733000Z,2024-04-04T13:39:54.012000Z,2024-04-12T09:32:37.551000Z,2024-04-04T13:41:36.267500Z,156,C8TRMCWU,7,25,Male,White,Croatia,Croatia,Croatia,Croatian,No,Due to start a new job within the next month
APPROVED,Not Applicable,2024-04-04T13:37:17.376000Z,2024-04-04T13:38:43.703000Z,2024-04-12T09:32:38.069000Z,2024-04-04T13:40:41.566433Z,87,C8TRMCWU,329,24,Female,White,Italy,Belgium,Italy,Italian,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:27.783000Z,2024-04-04T13:39:13.775000Z,2024-04-12T09:32:38.455000Z,2024-04-04T13:41:10.550400Z,106,NOCODE,0,66,Female,Black,South Africa,South Africa,South Africa,English,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:37:14.589000Z,2024-04-04T13:38:26.826000Z,2024-04-12T09:32:38.941000Z,2024-04-04T13:40:34.395385Z,73,C8TRMCWU,305,32,Male,Mixed,Mexico,Mexico,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:37:19.045000Z,2024-04-04T13:39:11.478000Z,2024-04-12T09:32:39.409000Z,2024-04-04T13:41:05.555514Z,113,C8TRMCWU,467,26,Female,White,Poland,Poland,Poland,Polish,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:37:33.203000Z,2024-04-04T13:38:30.156000Z,2024-04-12T09:32:39.943000Z,2024-04-04T13:40:35.142464Z,57,C8TRMCWU,808,42,Female,White,United States,Denmark,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
APPROVED,Not Applicable,2024-04-04T13:37:26.910000Z,2024-04-04T13:38:47.046000Z,2024-04-12T09:32:40.475000Z,2024-04-04T13:40:44.658215Z,81,C8TRMCWU,0,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:37:17.787000Z,2024-04-04T13:42:22.398000Z,2024-04-12T09:32:42.095000Z,2024-04-04T13:42:22.872733Z,305,C8TRMCWU,684,28,Male,Black,Nigeria,France,Nigeria,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:22.098000Z,2024-04-04T13:37:58.115000Z,2024-04-12T09:32:47.307000Z,2024-04-04T14:40:12.844434Z,37,C8TRMCWU,374,32,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:22.175000Z,2024-04-04T13:38:09.890000Z,2024-04-12T09:32:47.666000Z,2024-04-04T13:40:21.107890Z,48,C8TRMCWU,21,23,Male,Other,Poland,Poland,Poland,Polish,Yes,Other
APPROVED,Not Applicable,2024-04-04T13:37:18.769000Z,2024-04-04T13:38:47.166000Z,2024-04-12T09:32:48.047000Z,2024-04-04T13:40:44.764171Z,89,C8TRMCWU,26,30,Male,White,Finland,Finland,Finland,Finnish,No,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:37:19.351000Z,2024-04-04T13:38:54.405000Z,2024-04-12T09:32:48.425000Z,2024-04-04T13:40:50.487797Z,96,C8TRMCWU,263,31,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:37.750000Z,2024-04-04T13:40:06.153000Z,2024-04-12T09:32:48.821000Z,2024-04-04T13:41:41.410386Z,149,C8TRMCWU,1,22,Female,DATA_EXPIRED,South Africa,South Africa,South Africa,English,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:27.553000Z,2024-04-04T13:39:29.773000Z,2024-04-12T09:32:49.207000Z,2024-04-04T13:41:21.552825Z,123,C8TRMCWU,195,24,Female,White,Poland,Poland,Poland,Polish,Yes,Other
APPROVED,Not Applicable,2024-04-04T13:37:21.150000Z,2024-04-04T13:38:28.070000Z,2024-04-12T09:32:49.735000Z,2024-04-04T13:40:34.909247Z,67,C8TRMCWU,452,24,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:23.238000Z,2024-04-04T13:37:58.445000Z,2024-04-12T09:32:50.124000Z,2024-04-04T13:40:10.107015Z,36,C8TRMCWU,190,23,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
APPROVED,Not Applicable,2024-04-04T13:37:33.434000Z,2024-04-04T13:43:45.712000Z,2024-04-12T09:32:50.496000Z,2024-04-04T13:43:46.388277Z,373,C8TRMCWU,7,36,Female,White,Greece,Greece,Greece,English,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:36.023000Z,2024-04-04T13:39:23.492000Z,2024-04-12T09:32:50.914000Z,2024-04-04T13:41:17.506608Z,108,C8TRMCWU,47,24,Male,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
APPROVED,Not Applicable,2024-04-04T13:37:32.414000Z,2024-04-04T13:38:57.366000Z,2024-04-12T09:32:51.305000Z,2024-04-04T13:40:51.996395Z,85,C8TRMCWU,718,43,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
APPROVED,Not Applicable,2024-04-04T13:37:41.655000Z,2024-04-04T13:39:10.389000Z,2024-04-12T09:32:51.667000Z,2024-04-04T13:41:05.103503Z,89,C8TRMCWU,213,45,Female,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:37:42.696000Z,2024-04-04T13:39:00.800000Z,2024-04-12T09:32:52.059000Z,2024-04-04T13:40:59.511270Z,79,C8TRMCWU,1,19,Female,White,Germany,Germany,Germany,German,Yes,Other
APPROVED,Not Applicable,2024-04-04T13:37:40.796000Z,2024-04-04T13:38:24.670000Z,2024-04-12T09:32:52.494000Z,2024-04-04T13:40:34.622871Z,44,C8TRMCWU,2542,23,Female,White,United States,United States,United States,English,No,Part-Time
APPROVED,Not Applicable,2024-04-04T13:37:42.264000Z,2024-04-04T13:40:57.615000Z,2024-04-12T09:32:52.895000Z,2024-04-04T13:41:55.425039Z,196,C8TRMCWU,711,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
APPROVED,Not Applicable,2024-04-04T13:37:45.526000Z,2024-04-04T13:39:06.033000Z,2024-04-12T09:32:53.326000Z,2024-04-04T13:41:03.778282Z,81,C8TRMCWU,216,49,Female,White,South Africa,South Africa,South Africa,English,No,Other
APPROVED,Not Applicable,2024-04-04T13:37:43.989000Z,2024-04-04T13:38:27.770000Z,2024-04-12T09:32:54.068000Z,2024-04-04T13:40:34.527992Z,44,C8TRMCWU,428,23,Male,White,Poland,Poland,Poland,Polish,Yes,Other
